fault_id|spn|fmi|oem_make|oem_code|controller|short_description|fault_family|detailed_technical_explanation|source_id|source_url|source_page|source_doc|fix_id|fix_title|probability_rank|difficulty_level|est_parts_cost_min_usd|est_parts_cost_max_usd|est_labor_hours|step_by_step_instructions
5916|520247|31|WABCO||ABS/ESC|Steering angle parameter external timeout fault: routine timed out during EOL execution|hdb_esc_configuration_end_of_line|SPN 520247 (Steering angle parameter external timeout fault) with FMI 31 (Fault present; no further detail) is set by the ABS/ESC when the vehicle's end-of-line (EOL) configuration -- the number and type of wheel-speed sensors and modulators, the ESC enable/disable setting, or a steering-angle learning parameter -- no longer matches what is wired on the truck. This follows a component swap, an ECU replacement, or a parameter reset and needs a dealer-level diagnostic tool, not a parts fix.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|39|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23342|Replace an ECU programmed for the wrong configuration|2|Dealer / specialist|900.0|2500.0|2.0|1. Order the ECU matching the vehicle's confirmed configuration • 2. Install and complete dealer end-of-line programming • 3. Clear codes and road-test
5916|520247|31|WABCO||ABS/ESC|Steering angle parameter external timeout fault: routine timed out during EOL execution|hdb_esc_configuration_end_of_line|SPN 520247 (Steering angle parameter external timeout fault) with FMI 31 (Fault present; no further detail) is set by the ABS/ESC when the vehicle's end-of-line (EOL) configuration -- the number and type of wheel-speed sensors and modulators, the ESC enable/disable setting, or a steering-angle learning parameter -- no longer matches what is wired on the truck. This follows a component swap, an ECU replacement, or a parameter reset and needs a dealer-level diagnostic tool, not a parts fix.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|39|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23343|Re-run the ESC/ABS end-of-line configuration in the diagnostic tool|3|Dealer / specialist|0.0|150.0|1.0|1. Connect a dealer-level diagnostic tool • 2. Enter the correct sensor count, modulator count and ESC enable/disable settings for the vehicle • 3. Save, clear codes and road-test
5916|520247|31|WABCO||ABS/ESC|Steering angle parameter external timeout fault: routine timed out during EOL execution|hdb_esc_configuration_end_of_line|SPN 520247 (Steering angle parameter external timeout fault) with FMI 31 (Fault present; no further detail) is set by the ABS/ESC when the vehicle's end-of-line (EOL) configuration -- the number and type of wheel-speed sensors and modulators, the ESC enable/disable setting, or a steering-angle learning parameter -- no longer matches what is wired on the truck. This follows a component swap, an ECU replacement, or a parameter reset and needs a dealer-level diagnostic tool, not a parts fix.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|39|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23344|Re-learn the steering-angle-sensor center/ratio|4|Dealer / specialist|0.0|100.0|0.5|1. Center the steering wheel with the vehicle on level ground, wheels straight • 2. Run the steering-angle learn procedure in the diagnostic tool • 3. Verify the learned value and clear codes
5981|520510|9|WABCO||ABS/ESC|Wheel-speed plausibility, axle 5 right: sudden downward jump in wheel-speed reading|hdb_wheel_speed_signal_erratic|SPN 520510 (Wheel-speed plausibility, axle 5 right) with FMI 9 (Message not arriving at expected rate) is set by the ABS/ESC when a wheel-speed signal is plausible in amplitude but behaves erratically -- chattering, jumping, arriving at the wrong update rate, or disagreeing with the other wheels on the axle, including a sensor pair wired in reverse or an output too low at drive-off. Typical causes are a damaged or debris-packed tone ring, a loose sensor, mismatched tire sizes on an axle, or a mis-wired sensor after a service.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|49|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23657|Verify wheel-speed sensor wiring matches the correct wheel position|1|Fleet technician|0.0|0.0|0.5|1. Confirm each sensor connector is routed to its labeled ECU pin • 2. Correct any swapped or reversed left/right connections • 3. Clear codes and road-test
5981|520510|9|WABCO||ABS/ESC|Wheel-speed plausibility, axle 5 right: sudden downward jump in wheel-speed reading|hdb_wheel_speed_signal_erratic|SPN 520510 (Wheel-speed plausibility, axle 5 right) with FMI 9 (Message not arriving at expected rate) is set by the ABS/ESC when a wheel-speed signal is plausible in amplitude but behaves erratically -- chattering, jumping, arriving at the wrong update rate, or disagreeing with the other wheels on the axle, including a sensor pair wired in reverse or an output too low at drive-off. Typical causes are a damaged or debris-packed tone ring, a loose sensor, mismatched tire sizes on an axle, or a mis-wired sensor after a service.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|49|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23658|Replace a worn or damaged tone ring|2|Fleet technician|60.0|220.0|1.5|1. Access and remove the damaged tone ring • 2. Press on the replacement ring • 3. Reassemble, set the air gap and road-test
5981|520510|9|WABCO||ABS/ESC|Wheel-speed plausibility, axle 5 right: sudden downward jump in wheel-speed reading|hdb_wheel_speed_signal_erratic|SPN 520510 (Wheel-speed plausibility, axle 5 right) with FMI 9 (Message not arriving at expected rate) is set by the ABS/ESC when a wheel-speed signal is plausible in amplitude but behaves erratically -- chattering, jumping, arriving at the wrong update rate, or disagreeing with the other wheels on the axle, including a sensor pair wired in reverse or an output too low at drive-off. Typical causes are a damaged or debris-packed tone ring, a loose sensor, mismatched tire sizes on an axle, or a mis-wired sensor after a service.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|49|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23659|Clean the tone ring and check sensor mounting security|3|Fleet technician|0.0|40.0|0.8|1. Remove debris and metal fines from the tone ring teeth • 2. Confirm the sensor is fully seated and not vibrating loose • 3. Clear codes and road-test through a speed range
5981|520510|9|WABCO||ABS/ESC|Wheel-speed plausibility, axle 5 right: sudden downward jump in wheel-speed reading|hdb_wheel_speed_signal_erratic|SPN 520510 (Wheel-speed plausibility, axle 5 right) with FMI 9 (Message not arriving at expected rate) is set by the ABS/ESC when a wheel-speed signal is plausible in amplitude but behaves erratically -- chattering, jumping, arriving at the wrong update rate, or disagreeing with the other wheels on the axle, including a sensor pair wired in reverse or an output too low at drive-off. Typical causes are a damaged or debris-packed tone ring, a loose sensor, mismatched tire sizes on an axle, or a mis-wired sensor after a service.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|49|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23660|Replace a mismatched tire so the axle set matches|4|Fleet technician|400.0|900.0|1.5|1. Identify the tire(s) that do not match the axle set • 2. Replace with a correctly sized/matched tire • 3. Re-verify sizes and pressures, then clear codes
5981|520510|9|WABCO||ABS/ESC|Wheel-speed plausibility, axle 5 right: sudden downward jump in wheel-speed reading|hdb_wheel_speed_signal_erratic|SPN 520510 (Wheel-speed plausibility, axle 5 right) with FMI 9 (Message not arriving at expected rate) is set by the ABS/ESC when a wheel-speed signal is plausible in amplitude but behaves erratically -- chattering, jumping, arriving at the wrong update rate, or disagreeing with the other wheels on the axle, including a sensor pair wired in reverse or an output too low at drive-off. Typical causes are a damaged or debris-packed tone ring, a loose sensor, mismatched tire sizes on an axle, or a mis-wired sensor after a service.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|49|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23661|Verify matched tire sizes and pressures across the axle|5|Driver check|0.0|0.0|0.3|1. Measure rolling circumference or check size/load ratings on each tire of the axle • 2. Correct pressure to spec on all positions • 3. Note any mismatched tire for replacement
6046|520530|15|WABCO||ABS/ESC|ABS valve overheating protection (thermal cutoff): approaching over-temperature prewarning threshold|hdb_abs_valve_overheat_protection|SPN 520530 (ABS valve overheating protection (thermal cutoff)) with FMI 15 (Slightly above normal range) is set by the ABS/ESC when an ABS modulator valve's coil has run hot enough, for long enough, to trip its thermal protection -- a normal slightly-above-range flag at the low level, a fault flag at the critical level. Excessive ABS cycling from a bad wheel-speed signal, a partially shorted coil drawing extra current, or a valve stuck partially open all raise coil temperature.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|59|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23955|Inspect the valve for sticking or an internal air leak causing extra cycling|1|Fleet technician|0.0|100.0|1.0|1. Listen for continuous air flow or chatter at the valve during a static ABS self-test • 2. Cycle the valve with a diagnostic tool and observe response • 3. Note the valve for replacement if it sticks or leaks
6046|520530|15|WABCO||ABS/ESC|ABS valve overheating protection (thermal cutoff): approaching over-temperature prewarning threshold|hdb_abs_valve_overheat_protection|SPN 520530 (ABS valve overheating protection (thermal cutoff)) with FMI 15 (Slightly above normal range) is set by the ABS/ESC when an ABS modulator valve's coil has run hot enough, for long enough, to trip its thermal protection -- a normal slightly-above-range flag at the low level, a fault flag at the critical level. Excessive ABS cycling from a bad wheel-speed signal, a partially shorted coil drawing extra current, or a valve stuck partially open all raise coil temperature.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|59|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23956|Recheck the related wheel-speed signal that may be triggering excess ABS activity|2|Fleet technician|0.0|120.0|1.0|1. Review stored wheel-speed fault history for the same wheel position • 2. Inspect that sensor's air gap and tone ring condition • 3. Correct the wheel-speed fault before re-testing the valve
6046|520530|15|WABCO||ABS/ESC|ABS valve overheating protection (thermal cutoff): approaching over-temperature prewarning threshold|hdb_abs_valve_overheat_protection|SPN 520530 (ABS valve overheating protection (thermal cutoff)) with FMI 15 (Slightly above normal range) is set by the ABS/ESC when an ABS modulator valve's coil has run hot enough, for long enough, to trip its thermal protection -- a normal slightly-above-range flag at the low level, a fault flag at the critical level. Excessive ABS cycling from a bad wheel-speed signal, a partially shorted coil drawing extra current, or a valve stuck partially open all raise coil temperature.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|59|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23957|Replace the overheated ABS modulator valve|3|Fleet technician|250.0|600.0|1.8|1. Tag and disconnect the air lines and electrical connector • 2. Remove and replace the modulator valve, torquing fittings per spec • 3. Leak-check, clear codes and road-test
6046|520530|15|WABCO||ABS/ESC|ABS valve overheating protection (thermal cutoff): approaching over-temperature prewarning threshold|hdb_abs_valve_overheat_protection|SPN 520530 (ABS valve overheating protection (thermal cutoff)) with FMI 15 (Slightly above normal range) is set by the ABS/ESC when an ABS modulator valve's coil has run hot enough, for long enough, to trip its thermal protection -- a normal slightly-above-range flag at the low level, a fault flag at the critical level. Excessive ABS cycling from a bad wheel-speed signal, a partially shorted coil drawing extra current, or a valve stuck partially open all raise coil temperature.|wabco_mm1719|https://www.zf.com/products/media/automotive/cv/literature_downloads_wna/truck_solutions/abs_maintenance_manuals_/MM1719_web.pdf|59|MM1719 mBSP ABS/ESC maintenance manual (08.2018)|23958|Check the affected valve's coil resistance for a partial short|4|Fleet technician|5.0|60.0|1.0|1. Back-probe the modulator valve's coil pins and measure resistance against spec • 2. Compare against the other wheel positions for a low reading • 3. Repair the wiring or flag the valve for replacement
